"TOA5","utuado","CR1000X","57475","CR1000X.Std.07.01","CPU:utuado_04-oct-2024.CR1X","16602","t5minute"
"TIMESTAMP","RECORD","BattV_Min","PanelTemp_C","Enc_RH_Max","Rain_mm_Tot","rain_cum","Freq2","air_temp","atmos_pressure","Freq","piezTemp","Lvl","suction1_42cm","suction2_57cm","suction3_75cm","wc1_27cm","wc2_42cm","wc3_57cm","wc4_72cm"
"TS","RN","Volts","","%","mm","cm","Hz","degC","kPa","Hz","degC","mh20","kPa","kPa","kPa","vol water/total vol","vol water/total vol","vol water/total vol","vol water/total vol"
"","","Min","Smp","Max","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-11-08 19:05:00",10127,13.02,24.46,7.281,0,17.63,3081,23.04846,101.1509,3042,24.58,-0.04429221,-40.4,-25.7,-6.3,0.3177928,0.2503822,0.2288144,0.270642
"2024-11-08 19:10:00",10128,13,24.47,7.103,0,17.63,3081,23.06238,101.1601,3042,24.58,-0.04332525,-40.3,-25.7,-6.3,0.3178561,0.2504429,0.2289964,0.270593
"2024-11-08 19:15:00",10129,12.98,24.52,7.261,0,17.63,3081,23.09409,101.1679,3042,24.58,-0.04246372,-40.2,-25.7,-6.3,0.317749,0.2504323,0.2290009,0.2706677
"2024-11-08 19:20:00",10130,13.09,24.52,7.003,0,17.63,3081,23.108,101.1722,3042,24.58,-0.04210055,-40.2,-25.6,-6.3,0.317875,0.250434,0.2290273,0.2705921
"2024-11-08 19:25:00",10131,13.1,24.49,7.022,0,17.63,3081,23.09698,101.1777,3042,24.58,-0.04159397,-40.2,-25.6,-6.3,0.3178749,0.2504417,0.228839,0.2706169
"2024-11-08 19:30:00",10132,13.11,24.42,7.532,0,17.63,3081,23.0661,101.181,3042,24.58,-0.04124844,-40.2,-25.6,-6.3,0.3178709,0.2503677,0.228864,0.2706068
"2024-11-08 19:35:00",10133,13.11,24.33,7.099,0,17.63,3081,23.01685,101.1896,3042,24.58,-0.04040068,-40.2,-25.6,-6.3,0.3178773,0.2503362,0.2288352,0.2704512
"2024-11-08 19:40:00",10134,13.11,24.24,7.413,0,17.63,3081,22.95898,101.1894,3042,24.58,-0.04042697,-40.2,-25.7,-6.3,0.3178005,0.2503398,0.2288691,0.2705629
"2024-11-08 19:45:00",10135,13.11,24.15,7.196,0,17.63,3081,22.90253,101.1917,3042,24.58,-0.04016387,-40.1,-25.6,-6.3,0.3178487,0.2503088,0.2288573,0.2705135
"2024-11-08 19:50:00",10136,13.11,24.05,7.523,0,17.63,3081,22.85074,101.1954,3042,24.58,-0.0397931,-40.2,-25.6,-6.3,0.3177932,0.2502148,0.2289071,0.2705246
"2024-11-08 19:55:00",10137,13.11,23.96,7.212,0,17.63,3081,22.77725,101.1891,3042,24.58,-0.04052472,-40.2,-25.6,-6.3,0.3178477,0.2501596,0.2288774,0.2706131
"2024-11-08 20:00:00",10138,13.1,23.87,7.415,0,17.63,3081,22.73077,101.1935,3042,24.58,-0.03987557,-40.2,-25.6,-6.3,0.3177648,0.2502062,0.2289111,0.2705017
